episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
799,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
800,C,-62.29,-124.34,0.07,0.15,0,0.00,100.00,Yes,0,923,3
800,A,-62.30,-124.35,0.09,0.17,0,0.00,100.00,Yes,0,923,1
800,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
801,C,-33.84,-67.55,0.13,0.26,0,0.00,100.00,Yes,469,208,1
801,A,9.21,18.37,0.09,0.19,0,0.00,100.00,Yes,0,208,2
801,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
802,C,-36.44,-72.74,0.12,0.25,0,0.00,100.00,Yes,555,143,1
802,A,15.71,31.35,0.09,0.19,0,0.00,100.00,Yes,0,143,2
802,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
803,C,-37.84,-75.53,0.13,0.26,0,0.00,100.00,Yes,597,118,1
803,A,18.20,36.33,0.09,0.18,0,0.00,100.00,Yes,0,118,2
803,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
804,C,-41.75,-83.34,0.11,0.22,0,0.00,100.00,Yes,609,264,2
804,A,3.61,7.20,0.09,0.19,0,0.00,100.00,Yes,0,264,1
804,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
805,C,-40.75,-81.33,0.12,0.24,0,0.00,100.00,Yes,610,233,1
805,A,6.70,13.38,0.09,0.18,0,0.00,100.00,Yes,0,233,1
805,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
806,C,-36.75,-73.35,0.12,0.24,0,0.00,100.00,Yes,605,159,1
806,A,14.10,28.15,0.09,0.18,0,0.00,100.00,Yes,0,159,1
806,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
807,C,-62.98,-125.71,0.10,0.20,0,0.00,100.00,Yes,0,930,2
807,A,-62.98,-125.72,0.11,0.22,0,0.00,100.00,Yes,151,930,1
807,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
808,C,-33.14,-66.15,0.14,0.28,0,0.00,100.00,Yes,562,119,1
808,A,18.10,36.14,0.09,0.18,0,0.00,100.00,Yes,0,119,2
808,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
809,C,-35.15,-70.16,0.12,0.24,0,0.00,100.00,Yes,640,206,1
809,A,9.40,18.77,0.09,0.18,0,0.00,100.00,Yes,0,206,2
809,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
810,C,-30.33,-60.54,0.16,0.32,0,0.00,100.00,Yes,560,91,1
810,A,20.90,41.72,0.09,0.17,0,0.00,100.00,Yes,0,91,2
810,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
811,C,-33.23,-66.33,0.15,0.31,0,0.00,100.00,Yes,593,119,1
811,A,18.10,36.13,0.09,0.17,0,0.00,100.00,Yes,0,119,2
811,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
812,C,-37.94,-75.73,0.13,0.26,0,0.00,100.00,Yes,555,192,1
812,A,10.80,21.57,0.09,0.19,0,0.00,100.00,Yes,0,192,2
812,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
813,C,-33.24,-66.35,0.13,0.26,0,0.00,100.00,Yes,587,180,1
813,A,12.00,23.96,0.09,0.18,0,0.00,100.00,Yes,0,180,2
813,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
814,C,-60.09,-119.95,0.08,0.15,0,0.00,100.00,Yes,0,901,3
814,A,-60.10,-119.95,0.09,0.17,0,0.00,100.00,Yes,0,901,1
814,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
815,C,-55.39,-110.57,0.08,0.15,0,0.00,100.00,Yes,0,854,3
815,A,-55.40,-110.57,0.09,0.17,0,0.00,100.00,Yes,0,854,1
815,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
816,C,-37.44,-74.73,0.14,0.27,0,0.00,100.00,Yes,552,145,1
816,A,15.50,30.95,0.09,0.19,0,0.00,100.00,Yes,0,145,2
816,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
817,C,-32.83,-65.52,0.16,0.32,0,0.00,100.00,Yes,602,46,1
817,A,25.40,50.71,0.09,0.18,0,0.00,100.00,Yes,0,46,2
817,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
818,C,-35.94,-71.73,0.15,0.29,0,0.00,100.00,Yes,617,53,1
818,A,24.71,49.31,0.09,0.18,0,0.00,100.00,Yes,0,53,2
818,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
819,C,-26.33,-52.56,0.16,0.32,0,0.00,100.00,Yes,538,120,1
819,A,18.00,35.93,0.09,0.18,0,0.00,100.00,Yes,0,120,2
819,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
820,C,-32.64,-65.14,0.16,0.32,0,0.00,100.00,Yes,608,97,1
820,A,20.30,40.53,0.09,0.18,0,0.00,100.00,Yes,0,97,2
820,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
821,C,-31.53,-62.94,0.15,0.30,0,0.00,100.00,Yes,573,109,1
821,A,19.10,38.13,0.09,0.18,0,0.00,100.00,Yes,0,109,2
821,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
822,C,-37.24,-74.34,0.13,0.25,0,0.00,100.00,Yes,627,104,1
822,A,19.60,39.13,0.09,0.18,0,0.00,100.00,Yes,0,104,2
822,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
823,C,-37.85,-75.55,0.12,0.24,0,0.00,100.00,Yes,549,168,1
823,A,13.21,26.36,0.10,0.19,0,0.00,100.00,Yes,0,168,1
823,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
824,C,-37.24,-74.32,0.15,0.30,0,0.00,100.00,Yes,553,147,1
824,A,15.30,30.55,0.09,0.19,0,0.00,100.00,Yes,0,147,2
824,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
825,C,-24.64,-49.19,0.13,0.25,0,0.00,100.00,Yes,479,162,1
825,A,13.80,27.55,0.09,0.18,0,0.00,100.00,Yes,0,162,2
825,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
826,C,-62.79,-125.34,0.08,0.15,0,0.00,100.00,Yes,0,928,3
826,A,-62.80,-125.34,0.09,0.17,0,0.00,100.00,Yes,0,928,1
826,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
827,C,-58.69,-117.15,0.07,0.15,0,0.00,100.00,Yes,0,887,3
827,A,-58.70,-117.16,0.09,0.17,0,0.00,100.00,Yes,0,887,1
827,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,2
828,C,-58.29,-116.35,0.08,0.15,0,0.00,100.00,Yes,0,883,3
828,A,-58.30,-116.36,0.09,0.18,0,0.00,100.00,Yes,0,883,1
828,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
829,C,-55.19,-110.17,0.07,0.15,0,0.00,100.00,Yes,0,852,2
829,A,-55.20,-110.18,0.09,0.17,0,0.00,100.00,Yes,0,852,1
829,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
830,C,-34.05,-67.96,0.12,0.23,0,0.00,100.00,Yes,579,175,1
830,A,12.50,24.96,0.09,0.18,0,0.00,100.00,Yes,0,175,2
830,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
831,C,-38.65,-77.14,0.12,0.24,0,0.00,100.00,Yes,537,205,1
831,A,9.51,18.97,0.10,0.19,0,0.00,100.00,Yes,0,205,1
831,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
832,C,-38.85,-77.54,0.12,0.23,0,0.00,100.00,Yes,584,295,1
832,A,0.50,1.01,0.09,0.19,0,0.00,100.00,Yes,0,295,1
832,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
833,C,-60.89,-121.55,0.08,0.15,0,0.00,100.00,Yes,0,909,3
833,A,-60.90,-121.55,0.09,0.17,0,0.00,100.00,Yes,0,909,1
833,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
834,C,-45.79,-91.40,0.08,0.15,0,0.00,100.00,Yes,0,758,2
834,A,-45.80,-91.41,0.09,0.18,0,0.00,100.00,Yes,0,758,1
834,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
835,C,-62.09,-123.94,0.08,0.16,0,0.00,100.00,Yes,0,921,2
835,A,-62.10,-123.95,0.09,0.18,0,0.00,100.00,Yes,0,921,1
835,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
836,C,-59.99,-119.75,0.07,0.15,0,0.00,100.00,Yes,0,900,3
836,A,-59.99,-119.75,0.09,0.17,0,0.00,100.00,Yes,0,900,1
836,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,2
837,C,-28.14,-56.17,0.12,0.24,0,0.00,100.00,Yes,511,130,1
837,A,17.00,33.94,0.09,0.18,0,0.00,100.00,Yes,0,130,2
837,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
838,C,-32.64,-65.14,0.15,0.29,0,0.00,100.00,Yes,537,113,1
838,A,18.70,37.33,0.09,0.18,0,0.00,100.00,Yes,0,113,2
838,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
839,C,-41.25,-82.33,0.12,0.25,0,0.00,100.00,Yes,621,174,1
839,A,12.60,25.16,0.09,0.18,0,0.00,100.00,Yes,0,174,2
839,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
840,C,-34.25,-68.36,0.12,0.24,0,0.00,100.00,Yes,536,171,1
840,A,12.91,25.76,0.09,0.19,0,0.00,100.00,Yes,0,171,2
840,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
841,C,-36.35,-72.55,0.14,0.27,0,0.00,100.00,Yes,569,95,1
841,A,20.51,40.93,0.09,0.19,0,0.00,100.00,Yes,0,95,2
841,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
842,C,-31.72,-63.32,0.18,0.36,0,0.00,100.00,Yes,588,30,1
842,A,27.00,53.90,0.09,0.18,0,0.00,100.00,Yes,0,30,2
842,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
843,C,-36.85,-73.55,0.12,0.23,0,0.00,100.00,Yes,567,187,1
843,A,11.30,22.56,0.09,0.18,0,0.00,100.00,Yes,0,187,1
843,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
844,C,-62.99,-125.74,0.08,0.15,0,0.00,100.00,Yes,0,930,2
844,A,-62.99,-125.73,0.09,0.18,0,0.00,100.00,Yes,0,930,1
844,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
845,C,-27.74,-55.37,0.14,0.28,0,0.00,100.00,Yes,500,112,1
845,A,18.80,37.53,0.09,0.18,0,0.00,100.00,Yes,0,112,2
845,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
846,C,-37.02,-73.89,0.17,0.35,0,0.00,100.00,Yes,631,60,1
846,A,24.00,47.91,0.09,0.17,0,0.00,100.00,Yes,0,60,2
846,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
847,C,-27.53,-54.95,0.16,0.32,0,0.00,100.00,Yes,517,90,1
847,A,21.00,41.92,0.09,0.18,0,0.00,100.00,Yes,0,90,2
847,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
848,C,-39.34,-78.52,0.15,0.29,0,0.00,100.00,Yes,677,52,1
848,A,24.80,49.51,0.09,0.18,0,0.00,100.00,Yes,0,52,2
848,B,30.01,59.90,0.08,0.15,0,0.00,100.00,No,0,0,3
849,C,-32.13,-64.14,0.15,0.31,0,0.00,100.00,Yes,605,112,1
849,A,18.80,37.53,0.09,0.17,0,0.00,100.00,Yes,0,112,2
849,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
850,C,-28.13,-56.16,0.15,0.31,0,0.00,100.00,Yes,538,88,1
850,A,21.20,42.32,0.09,0.18,0,0.00,100.00,Yes,0,88,2
850,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
851,C,-44.14,-88.11,0.12,0.25,0,0.00,100.00,Yes,651,165,1
851,A,13.51,26.96,0.09,0.19,0,0.00,100.00,Yes,0,165,2
851,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
852,C,-37.24,-74.32,0.15,0.30,0,0.00,100.00,Yes,665,158,1
852,A,14.20,28.35,0.09,0.17,0,0.00,100.00,Yes,0,158,2
852,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
853,C,-36.14,-72.14,0.12,0.25,0,0.00,100.00,Yes,574,255,1
853,A,4.50,8.99,0.09,0.18,0,0.00,100.00,Yes,0,255,2
853,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
854,C,-45.13,-90.09,0.15,0.30,0,0.00,100.00,Yes,697,139,1
854,A,16.10,32.14,0.09,0.18,0,0.00,100.00,Yes,0,139,2
854,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
855,C,-38.43,-76.71,0.17,0.35,0,0.00,100.00,Yes,642,43,1
855,A,25.70,51.31,0.09,0.18,0,0.00,100.00,Yes,0,43,2
855,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
856,C,-43.15,-86.12,0.11,0.23,0,0.00,100.00,Yes,686,164,1
856,A,13.61,27.16,0.09,0.18,0,0.00,100.00,Yes,0,164,1
856,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
857,C,-37.35,-74.54,0.12,0.24,0,0.00,100.00,Yes,591,189,1
857,A,11.10,22.16,0.09,0.18,0,0.00,100.00,Yes,0,189,1
857,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
858,C,-31.64,-63.16,0.13,0.27,0,0.00,100.00,Yes,490,179,1
858,A,12.10,24.16,0.09,0.19,0,0.00,100.00,Yes,0,179,2
858,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
859,C,-35.03,-69.92,0.16,0.32,0,0.00,100.00,Yes,586,82,1
859,A,21.81,43.52,0.09,0.18,0,0.00,100.00,Yes,0,82,2
859,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
860,C,-35.14,-70.14,0.14,0.27,0,0.00,100.00,Yes,573,80,1
860,A,22.00,43.92,0.09,0.18,0,0.00,100.00,Yes,0,80,2
860,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
861,C,-41.55,-82.93,0.12,0.23,0,0.00,100.00,Yes,592,124,1
861,A,17.60,35.14,0.09,0.18,0,0.00,100.00,Yes,0,124,1
861,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
862,C,-43.74,-87.31,0.14,0.27,0,0.00,100.00,Yes,675,103,1
862,A,19.70,39.33,0.09,0.18,0,0.00,100.00,Yes,0,103,2
862,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
863,C,-26.73,-53.35,0.16,0.32,0,0.00,100.00,Yes,522,67,1
863,A,23.30,46.51,0.09,0.18,0,0.00,100.00,Yes,0,67,2
863,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
864,C,-33.14,-66.15,0.13,0.27,0,0.00,100.00,Yes,600,107,1
864,A,19.30,38.53,0.09,0.17,0,0.00,100.00,Yes,0,107,2
864,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
865,C,-35.74,-71.34,0.14,0.28,0,0.00,100.00,Yes,632,64,1
865,A,23.61,47.12,0.09,0.18,0,0.00,100.00,Yes,0,64,2
865,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
866,C,-41.74,-83.32,0.13,0.25,0,0.00,100.00,Yes,705,196,1
866,A,10.40,20.77,0.09,0.18,0,0.00,100.00,Yes,0,196,1
866,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,3
867,C,-43.44,-86.71,0.13,0.25,0,0.00,100.00,Yes,675,166,1
867,A,13.41,26.76,0.09,0.18,0,0.00,100.00,Yes,0,166,2
867,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
868,C,-41.54,-82.92,0.12,0.25,0,0.00,100.00,Yes,620,172,1
868,A,12.80,25.56,0.09,0.19,0,0.00,100.00,Yes,0,172,1
868,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
869,C,-37.44,-74.72,0.14,0.29,0,0.00,100.00,Yes,659,141,1
869,A,15.90,31.74,0.09,0.18,0,0.00,100.00,Yes,0,141,2
869,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
870,C,-27.34,-54.57,0.14,0.28,0,0.00,100.00,Yes,510,116,1
870,A,18.40,36.73,0.09,0.18,0,0.00,100.00,Yes,0,116,2
870,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
871,C,-31.04,-61.96,0.14,0.28,0,0.00,100.00,Yes,563,106,1
871,A,19.40,38.73,0.09,0.18,0,0.00,100.00,Yes,0,106,2
871,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
872,C,-34.15,-68.15,0.14,0.28,0,0.00,100.00,Yes,581,113,1
872,A,18.70,37.33,0.09,0.18,0,0.00,100.00,Yes,0,113,2
872,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
873,C,-39.24,-78.33,0.13,0.26,0,0.00,100.00,Yes,666,229,1
873,A,7.10,14.18,0.09,0.17,0,0.00,100.00,Yes,0,229,2
873,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
874,C,-26.02,-51.93,0.18,0.36,0,0.00,100.00,Yes,539,42,1
874,A,25.80,51.50,0.09,0.18,0,0.00,100.00,Yes,0,42,2
874,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
875,C,-42.94,-85.72,0.12,0.25,0,0.00,100.00,Yes,652,142,1
875,A,15.80,31.54,0.09,0.18,0,0.00,100.00,Yes,0,142,2
875,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
876,C,-31.73,-63.33,0.15,0.31,0,0.00,100.00,Yes,535,99,1
876,A,20.11,40.13,0.09,0.18,0,0.00,100.00,Yes,0,99,2
876,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
877,C,-31.94,-63.75,0.14,0.27,0,0.00,100.00,Yes,547,115,1
877,A,18.50,36.93,0.09,0.18,0,0.00,100.00,Yes,0,115,2
877,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
878,C,-36.04,-71.93,0.15,0.31,0,0.00,100.00,Yes,605,105,1
878,A,19.50,38.93,0.09,0.18,0,0.00,100.00,Yes,0,105,2
878,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
879,C,-41.54,-82.92,0.12,0.24,0,0.00,100.00,Yes,630,174,1
879,A,12.60,25.16,0.09,0.18,0,0.00,100.00,Yes,0,174,1
879,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
880,C,-48.17,-96.14,0.11,0.22,0,0.00,100.00,Yes,728,180,1
880,A,12.00,23.96,0.09,0.18,0,0.00,100.00,Yes,0,180,1
880,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
881,C,-36.65,-73.15,0.13,0.26,0,0.00,100.00,Yes,645,119,1
881,A,18.10,36.14,0.09,0.18,0,0.00,100.00,Yes,0,119,2
881,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
882,C,-61.39,-122.54,0.08,0.15,0,0.00,100.00,Yes,0,914,3
882,A,-61.40,-122.55,0.09,0.17,0,0.00,100.00,Yes,0,914,1
882,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
883,C,-33.34,-66.55,0.13,0.26,0,0.00,100.00,Yes,560,120,1
883,A,18.00,35.94,0.09,0.18,0,0.00,100.00,Yes,0,120,2
883,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
884,C,-38.54,-76.93,0.13,0.25,0,0.00,100.00,Yes,584,143,1
884,A,15.71,31.35,0.09,0.19,0,0.00,100.00,Yes,0,143,2
884,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
885,C,-34.04,-67.94,0.14,0.28,0,0.00,100.00,Yes,538,130,1
885,A,17.01,33.94,0.09,0.18,0,0.00,100.00,Yes,0,130,2
885,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
886,C,-37.72,-75.29,0.17,0.35,0,0.00,100.00,Yes,620,60,1
886,A,24.00,47.91,0.09,0.18,0,0.00,100.00,Yes,0,60,2
886,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
887,C,-62.29,-124.34,0.08,0.15,0,0.00,100.00,Yes,0,923,3
887,A,-62.30,-124.35,0.09,0.18,0,0.00,100.00,Yes,0,923,1
887,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
888,C,-36.35,-72.55,0.12,0.23,0,0.00,100.00,Yes,557,283,1
888,A,1.71,3.40,0.09,0.19,0,0.00,100.00,Yes,0,283,1
888,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
889,C,-62.79,-125.34,0.08,0.15,0,0.00,100.00,Yes,0,928,3
889,A,-62.80,-125.35,0.09,0.17,0,0.00,100.00,Yes,0,928,1
889,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
890,C,-24.22,-48.34,0.18,0.36,0,0.00,100.00,Yes,508,35,1
890,A,26.50,52.90,0.09,0.18,0,0.00,100.00,Yes,0,35,2
890,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
891,C,-34.24,-68.35,0.13,0.26,0,0.00,100.00,Yes,499,162,1
891,A,13.81,27.56,0.09,0.19,0,0.00,100.00,Yes,0,162,2
891,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
892,C,-36.15,-72.15,0.13,0.25,0,0.00,100.00,Yes,501,207,1
892,A,9.31,18.57,0.09,0.19,0,0.00,100.00,Yes,0,207,2
892,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
893,C,-31.82,-63.50,0.18,0.36,0,0.00,100.00,Yes,605,52,1
893,A,24.80,49.51,0.09,0.18,0,0.00,100.00,Yes,0,52,2
893,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
894,C,-62.69,-125.14,0.08,0.15,0,0.00,100.00,Yes,0,927,3
894,A,-62.70,-125.14,0.09,0.18,0,0.00,100.00,Yes,0,927,1
894,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
895,C,-40.17,-80.18,0.09,0.19,0,0.00,100.00,Yes,547,217,2
895,A,8.31,16.58,0.09,0.19,0,0.00,100.00,Yes,0,217,1
895,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
896,C,-33.74,-67.34,0.15,0.29,0,0.00,100.00,Yes,612,105,1
896,A,19.51,38.93,0.09,0.18,0,0.00,100.00,Yes,0,105,2
896,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
897,C,-36.73,-73.32,0.15,0.30,0,0.00,100.00,Yes,637,69,1
897,A,23.10,46.12,0.09,0.18,0,0.00,100.00,Yes,0,69,2
897,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
898,C,-38.34,-76.53,0.14,0.28,0,0.00,100.00,Yes,630,89,1
898,A,21.10,42.12,0.09,0.18,0,0.00,100.00,Yes,0,89,2
898,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
899,C,-33.54,-66.95,0.12,0.25,0,0.00,100.00,Yes,559,93,1
899,A,20.71,41.33,0.09,0.18,0,0.00,100.00,Yes,0,93,2
899,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
900,C,-30.64,-61.16,0.13,0.26,0,0.00,100.00,Yes,540,129,1
900,A,17.10,34.14,0.09,0.18,0,0.00,100.00,Yes,0,129,2
900,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
901,C,-61.69,-123.14,0.08,0.15,0,0.00,100.00,Yes,0,917,3
901,A,-61.70,-123.15,0.09,0.17,0,0.00,100.00,Yes,0,917,1
901,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,2
902,C,-41.34,-82.51,0.14,0.28,0,0.00,100.00,Yes,672,78,1
902,A,22.20,44.32,0.09,0.18,0,0.00,100.00,Yes,0,78,2
902,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
903,C,-43.93,-87.69,0.15,0.30,0,0.00,100.00,Yes,610,185,1
903,A,11.51,22.96,0.10,0.19,0,0.00,100.00,Yes,0,185,2
903,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
904,C,-35.94,-71.73,0.14,0.29,0,0.00,100.00,Yes,548,142,1
904,A,15.81,31.55,0.09,0.18,0,0.00,100.00,Yes,0,142,2
904,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
905,C,-36.24,-72.33,0.15,0.29,0,0.00,100.00,Yes,552,144,1
905,A,15.61,31.15,0.09,0.18,0,0.00,100.00,Yes,0,144,2
905,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
906,C,-33.44,-66.75,0.13,0.26,0,0.00,100.00,Yes,476,191,1
906,A,10.91,21.77,0.09,0.19,0,0.00,100.00,Yes,0,191,2
906,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
907,C,-36.64,-73.14,0.13,0.26,0,0.00,100.00,Yes,551,157,1
907,A,14.30,28.55,0.09,0.18,0,0.00,100.00,Yes,0,157,2
907,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
908,C,-43.05,-85.92,0.12,0.23,0,0.00,100.00,Yes,714,140,1
908,A,16.00,31.94,0.09,0.18,0,0.00,100.00,Yes,0,140,1
908,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
909,C,-37.54,-74.93,0.13,0.27,0,0.00,100.00,Yes,651,193,1
909,A,10.70,21.36,0.09,0.18,0,0.00,100.00,Yes,0,193,2
909,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
910,C,-62.69,-125.14,0.08,0.15,0,0.00,100.00,Yes,0,927,3
910,A,-62.70,-125.15,0.09,0.17,0,0.00,100.00,Yes,0,927,1
910,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
911,C,-25.63,-51.16,0.15,0.31,0,0.00,100.00,Yes,496,124,1
911,A,17.60,35.14,0.09,0.18,0,0.00,100.00,Yes,0,124,2
911,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
912,C,-41.95,-83.74,0.11,0.23,0,0.00,100.00,Yes,666,120,2
912,A,18.00,35.94,0.09,0.18,0,0.00,100.00,Yes,0,120,1
912,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
913,C,-39.24,-78.33,0.13,0.27,0,0.00,100.00,Yes,605,146,1
913,A,15.40,30.75,0.09,0.18,0,0.00,100.00,Yes,0,146,2
913,B,30.00,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
914,C,-33.15,-66.16,0.12,0.24,0,0.00,100.00,Yes,582,159,1
914,A,14.10,28.15,0.09,0.18,0,0.00,100.00,Yes,0,159,1
914,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
